Date,Team,Opp,Score,FPts,Min,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,player_id,player_name,injured,GA,Sv,PKS,HCS,Sm
2025-09-20,EVE,@LIV,L 1-2,6,90,0,0,0,0,3,0,0,0,0,1,8,0,2,2,0,0,0,2,0,0427d,James Tarkowski,,,,,,
2025-09-13,EVE,AVL,T 0-0,16,90,0,1,0,0,1,0,0,0,0,1,4,0,2,3,0,0,0,0,1,0427d,James Tarkowski,,,,,,
2025-08-30,EVE,@WOL,W 3-2,4.75,90,0,0,0,0,1,0,0,0,0,2,7,0,1,3,0,0,0,2,0,0427d,James Tarkowski,,,,,,
2025-08-24,EVE,BHA,W 2-0,14.5,90,0,0,0,0,0,0,0,0,0,0,10,1,0,5,0,0,0,0,1,0427d,James Tarkowski,,,,,,
2025-08-18,EVE,@LEE,L 0-1,12.25,90,0,0,0,0,2,0,0,0,0,1,9,1,3,5,0,0,0,1,0,0427d,James Tarkowski,,,,,,
2026-02-09,EVE,BOU,TBD,,,,,,,,,,,,,,,,,,,,,,0427d,James Tarkowski,Available,,,,,
2026-02-08,LIV,MCI,L 1-2,15.5,90,1,1,0,2,1,2,0,1,4,1,4,2,0,1,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2026-01-31,LIV,NEW,W 4-1,14,90,0,3,0,1,2,0,0,0,1,1,2,1,1,0,0,0,0,1,0,06cmm,Dominik Szoboszlai,,,,,,
2026-01-24,LIV,@BOU,L 2-3,26,90,1,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,06cmm,Dominik Szoboszlai,,,,,,
2026-01-17,LIV,BUR,T 1-1,5.5,90,0,2,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,06cmm,Dominik Szoboszlai,,,,,,
2026-01-08,LIV,@ARS,T 0-0,3.5,90,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2026-01-04,LIV,@FUL,T 2-2,1,90,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2026-01-01,LIV,LEE,T 0-0,10.5,90,0,3,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2025-12-20,LIV,@TOT,W 2-1,2.5,90,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,1,0,06cmm,Dominik Szoboszlai,,,,,,
2025-12-13,LIV,BHA,W 2-0,9,82,0,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2025-12-06,LIV,@LEE,T 3-3,23.5,90,1,4,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,3,0,06cmm,Dominik Szoboszlai,,,,,,
2025-12-03,LIV,SUN,T 1-1,10,90,0,2,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,06cmm,Dominik Szoboszlai,,,,,,
2025-11-30,LIV,@WHU,W 2-0,5,90,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2025-11-22,LIV,NOT,L 0-3,18.5,90,0,5,0,1,0,1,0,0,3,0,3,3,1,0,0,0,0,3,0,06cmm,Dominik Szoboszlai,,,,,,
2025-11-09,LIV,@MCI,L 0-3,3.5,90,0,0,0,1,0,1,1,0,0,1,0,1,2,0,0,0,0,3,0,06cmm,Dominik Szoboszlai,,,,,,
2025-11-01,LIV,AVL,W 2-0,11.5,90,0,3,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2025-10-25,LIV,@BRF,L 2-3,21,90,0,2,1,1,3,2,0,0,2,1,4,2,1,2,0,0,0,3,0,06cmm,Dominik Szoboszlai,,,,,,
2025-10-19,LIV,MUN,L 1-2,9.5,90,0,3,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2025-10-04,LIV,@CHE,L 1-2,2,90,0,0,0,0,3,0,1,0,1,0,3,0,0,0,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2025-09-27,LIV,@CRY,L 1-2,15.5,90,0,4,0,0,0,1,0,0,4,2,3,1,0,2,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2025-09-20,LIV,EVE,W 2-1,3,90,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,06cmm,Dominik Szoboszlai,,,,,,
2025-09-14,LIV,@BUR,W 1-0,6,90,0,0,0,1,0,1,0,0,0,2,2,1,0,1,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2025-08-31,LIV,ARS,W 1-0,18.5,90,1,1,0,1,2,0,0,0,1,1,6,0,0,1,0,0,0,0,1,06cmm,Dominik Szoboszlai,,,,,,
2025-08-25,LIV,@NEW,W 3-2,1,90,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2025-08-15,LIV,BOU,W 4-2,10.5,90,0,2,0,1,4,1,0,0,0,0,2,1,0,0,0,0,0,2,0,06cmm,Dominik Szoboszlai,,,,,,
2026-02-09,LIV,@SUN,TBD,,,,,,,,,,,,,,,,,,,,,,06cmm,Dominik Szoboszlai,Available,,,,,
2026-01-31,LEE,ARS,L 0-4,8,80,0,1,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,3,0,06zbx,Anton Stach,,,,,,
2026-01-26,LEE,@EVE,T 1-1,17.5,84,0,2,1,1,4,2,1,0,1,1,4,0,1,3,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2026-01-07,LEE,@NEW,L 3-4,13.5,79,0,4,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,2,0,06zbx,Anton Stach,,,,,,
2026-01-04,LEE,MUN,T 1-1,13.5,90,0,4,0,0,3,2,0,0,1,1,0,0,1,1,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2026-01-01,LEE,@LIV,T 0-0,5.5,90,0,1,0,0,1,2,0,0,1,0,3,0,0,3,0,0,0,0,1,06zbx,Anton Stach,,,,,,
2025-12-28,LEE,@SUN,T 1-1,15,90,0,3,0,1,3,0,0,0,0,0,2,1,1,4,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2025-12-20,LEE,CRY,W 4-1,22,90,1,5,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2025-12-14,LEE,@BRF,T 1-1,6.5,90,0,1,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2025-12-06,LEE,LIV,T 3-3,29,90,1,3,1,1,1,1,0,0,1,2,0,2,0,1,0,0,0,3,0,06zbx,Anton Stach,,,,,,
2025-12-03,LEE,CHE,W 3-1,16.5,90,0,4,1,0,1,2,1,0,1,2,3,0,1,1,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2025-11-23,LEE,AVL,L 1-2,8,22,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,06zbx,Anton Stach,,,,,,
2025-11-09,LEE,@NOT,L 1-3,7,90,0,2,0,0,1,1,0,0,0,0,6,0,0,5,0,0,0,3,0,06zbx,Anton Stach,,,,,,
2025-11-01,LEE,@BHA,L 0-3,6,29,0,0,0,1,0,0,0,0,0,1,1,2,0,2,0,0,0,2,0,06zbx,Anton Stach,,,,,,
2025-10-18,LEE,@BUR,L 0-2,3,72,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,06zbx,Anton Stach,,,,,,
2025-10-04,LEE,TOT,L 1-2,5.5,66,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,2,0,06zbx,Anton Stach,,,,,,
2025-09-27,LEE,BOU,T 2-2,3.5,90,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,06zbx,Anton Stach,,,,,,
2025-09-20,LEE,@WOL,W 3-1,23,90,1,1,1,1,3,0,0,0,0,1,4,0,0,0,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2025-09-13,LEE,@FUL,L 0-1,2.5,90,0,1,0,0,0,2,1,0,0,0,2,1,0,5,0,0,0,1,0,06zbx,Anton Stach,,,,,,
2025-08-30,LEE,NEW,T 0-0,11,90,0,3,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,1,06zbx,Anton Stach,,,,,,
2025-08-23,LEE,@ARS,L 0-5,6,90,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,06zbx,Anton Stach,,,,,,
2025-08-18,LEE,EVE,W 1-0,23,90,0,4,1,1,2,0,0,0,0,1,5,1,1,2,0,0,0,0,1,06zbx,Anton Stach,,,,,,
2026-02-09,LEE,@CHE,TBD,,,,,,,,,,,,,,,,,,,,,,06zbx,Anton Stach,Out,,,,,
2026-02-07,ARS,SUN,W 3-0,10.5,90,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2026-01-31,ARS,@LEE,W 4-0,11.25,90,0,1,0,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2026-01-25,ARS,MUN,L 2-3,-5,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,06dmj,Jurrien Timber,,,,,,
2026-01-17,ARS,@NOT,T 0-0,6.5,90,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2026-01-08,ARS,LIV,T 0-0,13.75,90,0,0,0,0,0,0,0,0,0,1,3,1,1,4,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2026-01-03,ARS,@BOU,W 3-2,11.5,90,0,2,0,0,1,0,0,0,0,3,2,0,3,4,0,0,0,2,0,06dmj,Jurrien Timber,,,,,,
2025-12-30,ARS,AVL,W 4-1,19.5,82,0,2,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-12-20,ARS,@EVE,W 1-0,10.5,90,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-12-13,ARS,WOL,W 2-1,2.5,90,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,06dmj,Jurrien Timber,,,,,,
2025-12-06,ARS,@AVL,L 1-2,3.75,90,0,0,0,0,3,2,0,0,0,2,3,0,2,1,0,0,0,2,0,06dmj,Jurrien Timber,,,,,,
2025-12-03,ARS,BRF,W 2-0,1,45,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,06dmj,Jurrien Timber,,,,,,
2025-11-30,ARS,@CHE,T 1-1,8.75,90,0,0,0,0,3,1,0,0,0,2,1,1,0,5,0,0,0,1,0,06dmj,Jurrien Timber,,,,,,
2025-11-23,ARS,TOT,W 4-1,10,90,0,1,1,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,06dmj,Jurrien Timber,,,,,,
2025-11-08,ARS,@SUN,T 2-2,1.75,90,0,0,0,0,2,1,0,0,0,0,1,1,0,3,0,0,0,2,0,06dmj,Jurrien Timber,,,,,,
2025-11-01,ARS,@BUR,W 2-0,6,90,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-10-26,ARS,CRY,W 1-0,11,90,0,1,0,0,1,3,0,0,1,0,2,1,0,1,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-10-18,ARS,@FUL,W 1-0,11.5,90,0,2,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-10-04,ARS,WHU,W 2-0,25.25,90,0,1,1,1,4,0,0,0,0,2,1,0,0,0,0,1,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-09-28,ARS,@NEW,W 2-1,13.25,90,0,3,0,1,0,1,0,0,1,1,3,3,0,2,0,0,0,1,0,06dmj,Jurrien Timber,,,,,,
2025-09-21,ARS,MCI,T 1-1,3.5,79,0,1,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,06dmj,Jurrien Timber,,,,,,
2025-09-13,ARS,NOT,W 3-0,16,90,0,1,0,1,2,0,0,0,0,0,4,1,0,2,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-08-31,ARS,@LIV,L 0-1,2.25,90,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,06dmj,Jurrien Timber,,,,,,
2025-08-23,ARS,LEE,W 5-0,45,63,2,2,1,2,1,2,0,0,0,2,0,0,0,2,0,0,0,0,1,06dmj,Jurrien Timber,,,,,,
2025-08-17,ARS,@MUN,W 1-0,-0.75,18,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,06dmj,Jurrien Timber,,,,,,
2026-02-09,ARS,@BRF,TBD,,,,,,,,,,,,,,,,,,,,,,06dmj,Jurrien Timber,Available,,,,,
2026-02-07,SUN,@ARS,L 0-3,0.5,90,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0703c,Nordi Mukiele,,,,,,
2026-02-02,SUN,BUR,W 3-0,22.25,90,0,3,1,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2026-01-24,SUN,@WHU,L 1-3,5.25,82,0,1,1,0,0,5,0,0,1,0,3,0,1,2,0,0,0,3,0,0703c,Nordi Mukiele,,,,,,
2026-01-17,SUN,CRY,W 2-1,20.5,90,0,2,1,0,2,0,1,0,4,2,6,1,0,3,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2026-01-07,SUN,@BRF,L 0-3,-1,90,0,0,0,0,1,0,0,0,0,0,8,0,1,1,0,0,0,3,0,0703c,Nordi Mukiele,,,,,,
2026-01-04,SUN,@TOT,T 1-1,11,90,0,2,0,0,1,1,0,0,2,2,6,1,0,2,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2026-01-01,SUN,MCI,T 0-0,17.25,90,0,1,0,0,3,0,0,0,0,3,5,0,1,1,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2025-12-28,SUN,LEE,T 1-1,12.5,90,0,0,0,1,2,0,0,0,0,1,10,0,1,6,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2025-12-20,SUN,@BHA,T 0-0,9.5,90,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2025-12-14,SUN,NEW,W 1-0,18.25,90,0,0,1,0,0,1,1,0,0,3,3,0,1,3,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2025-12-06,SUN,@MCI,L 0-3,1.25,90,0,1,0,0,1,1,0,0,0,4,3,0,0,0,0,0,0,3,0,0703c,Nordi Mukiele,,,,,,
2025-12-03,SUN,@LIV,T 1-1,-1.75,90,0,0,0,0,0,0,0,0,0,1,5,0,1,2,0,0,1,1,0,0703c,Nordi Mukiele,,,,,,
2025-11-29,SUN,BOU,W 3-2,6,90,0,1,0,0,3,1,1,0,0,3,2,1,0,3,0,0,0,2,0,0703c,Nordi Mukiele,,,,,,
2025-11-22,SUN,@FUL,L 0-1,8.75,90,0,0,0,0,3,0,0,0,0,2,7,0,0,4,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2025-11-08,SUN,ARS,T 2-2,13.75,90,0,1,1,0,0,0,0,0,0,1,3,0,0,7,0,0,0,2,0,0703c,Nordi Mukiele,,,,,,
2025-11-03,SUN,EVE,T 1-1,5.5,90,0,1,0,0,0,1,1,0,1,1,4,0,0,5,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2025-10-25,SUN,@CHE,W 2-1,2,90,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2025-10-18,SUN,WOL,W 2-0,35,90,1,0,0,1,2,0,0,0,0,1,8,2,0,10,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2025-10-04,SUN,@MUN,L 0-2,3.25,90,0,0,0,0,4,0,0,0,0,1,5,0,0,1,0,0,0,2,0,0703c,Nordi Mukiele,,,,,,
2025-09-27,SUN,@NOT,W 1-0,12.75,90,0,0,0,0,1,0,0,0,0,1,7,1,0,3,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2025-09-21,SUN,AVL,T 1-1,13,90,0,3,0,0,2,0,0,0,0,0,12,0,1,3,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2025-09-13,SUN,@CRY,T 0-0,14.75,90,0,1,0,0,2,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0703c,Nordi Mukiele,,,,,,
2025-08-30,SUN,BRF,W 2-1,8.75,90,0,0,0,0,4,1,0,0,0,0,9,0,0,5,0,0,0,1,0,0703c,Nordi Mukiele,,,,,,
2026-02-09,SUN,LIV,TBD,,,,,,,,,,,,,,,,,,,,,,0703c,Nordi Mukiele,Available,,,,,
2026-02-07,EVE,@FUL,W 2-1,13,90,0,4,0,1,1,1,1,0,1,3,3,0,0,1,0,0,0,1,0,04spw,James Garner,,,,,,
2026-01-31,EVE,@BHA,T 1-1,6,90,0,1,0,0,2,3,0,0,0,3,2,0,0,1,0,0,0,1,0,04spw,James Garner,,,,,,
2026-01-26,EVE,LEE,T 1-1,5,90,0,0,0,0,4,1,0,0,0,0,1,0,0,3,0,0,0,1,0,04spw,James Garner,,,,,,
2026-01-18,EVE,@AVL,W 1-0,9,90,0,1,0,0,4,0,1,0,0,4,4,0,0,0,0,0,0,0,1,04spw,James Garner,,,,,,
2026-01-07,EVE,WOL,T 1-1,12.5,90,0,2,0,1,2,0,0,0,2,2,3,0,0,1,0,0,0,1,0,04spw,James Garner,,,,,,
2026-01-04,EVE,BRF,L 2-4,12,90,0,2,0,0,4,1,0,0,1,0,1,3,0,1,0,0,0,4,0,04spw,James Garner,,,,,,
2025-12-30,EVE,@NOT,W 2-0,33.5,90,1,3,1,1,2,0,0,0,2,2,8,2,1,1,0,0,0,0,1,04spw,James Garner,,,,,,
2025-12-27,EVE,@BUR,T 0-0,10,90,0,2,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,1,04spw,James Garner,,,,,,
2025-12-20,EVE,ARS,L 0-1,8,90,0,1,0,0,1,0,0,0,1,1,2,3,0,0,0,0,0,1,0,04spw,James Garner,,,,,,
2025-12-13,EVE,@CHE,L 0-2,8.5,83,0,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,2,0,04spw,James Garner,,,,,,
2025-12-06,EVE,NOT,W 3-0,7.5,90,0,0,0,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,1,04spw,James Garner,,,,,,
2025-12-02,EVE,@BOU,W 1-0,10.5,90,0,2,0,0,2,0,0,0,2,0,3,0,0,3,0,0,0,0,1,04spw,James Garner,,,,,,
2025-11-29,EVE,NEW,L 1-4,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,04spw,James Garner,,,,,,
2025-11-24,EVE,@MUN,W 1-0,13.5,90,0,1,1,0,0,1,0,0,1,3,1,0,0,2,0,0,0,0,1,04spw,James Garner,,,,,,
2025-11-08,EVE,FUL,W 2-0,7,90,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,04spw,James Garner,,,,,,
2025-11-03,EVE,@SUN,T 1-1,1.5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,04spw,James Garner,,,,,,
2025-10-26,EVE,TOT,L 0-3,7,90,0,1,0,0,3,0,1,0,1,1,1,2,0,0,0,0,0,3,0,04spw,James Garner,,,,,,
2025-10-18,EVE,@MCI,L 0-2,3,90,0,0,0,0,1,0,1,0,0,3,5,0,1,0,0,0,0,2,0,04spw,James Garner,,,,,,
2025-10-05,EVE,CRY,W 2-1,8.5,90,0,2,0,0,0,0,1,0,3,2,3,0,1,1,0,0,0,1,0,04spw,James Garner,,,,,,
2025-09-29,EVE,WHU,T 1-1,17,90,0,1,1,3,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,04spw,James Garner,,,,,,
2025-09-20,EVE,@LIV,L 1-2,6,90,0,0,0,0,3,1,0,0,0,3,3,0,0,1,0,0,0,2,0,04spw,James Garner,,,,,,
2025-09-13,EVE,AVL,T 0-0,14,90,0,4,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,04spw,James Garner,,,,,,
2025-08-30,EVE,@WOL,W 3-2,7.5,90,0,0,0,0,3,0,0,0,0,3,1,1,0,1,0,0,0,2,0,04spw,James Garner,,,,,,
2025-08-24,EVE,BHA,W 2-0,17,90,1,2,0,1,1,0,1,0,0,1,9,0,0,2,0,0,0,0,1,04spw,James Garner,,,,,,
2025-08-18,EVE,@LEE,L 0-1,4,90,0,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,1,0,04spw,James Garner,,,,,,
2026-02-09,EVE,BOU,TBD,,,,,,,,,,,,,,,,,,,,,,04spw,James Garner,Available,,,,,
2026-02-06,NOT,@LEE,L 1-3,13.5,90,0,3,0,0,2,2,0,0,1,1,0,2,1,3,0,0,0,3,0,05opj,Elliot Anderson,,,,,,
2026-02-01,NOT,CRY,T 1-1,15,90,0,2,0,0,3,0,0,0,1,2,1,5,0,0,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2026-01-25,NOT,@BRF,W 2-0,5,90,0,0,0,0,1,0,0,0,0,1,3,1,0,2,0,0,0,0,1,05opj,Elliot Anderson,,,,,,
2026-01-17,NOT,ARS,T 0-0,7,90,0,0,0,0,1,1,0,0,1,1,2,0,1,5,0,0,0,0,1,05opj,Elliot Anderson,,,,,,
2026-01-06,NOT,@WHU,W 2-1,13.5,90,0,1,1,0,1,4,0,0,0,2,4,0,1,7,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2026-01-03,NOT,@AVL,L 1-3,5,90,0,0,0,0,1,5,0,0,0,3,0,2,1,1,0,0,0,3,0,05opj,Elliot Anderson,,,,,,
2025-12-30,NOT,EVE,L 0-2,7.5,90,0,1,0,0,3,4,0,0,0,1,1,2,0,3,0,0,0,2,0,05opj,Elliot Anderson,,,,,,
2025-12-27,NOT,MCI,L 1-2,12,90,0,1,0,0,4,0,1,0,1,3,2,2,1,2,0,0,0,2,0,05opj,Elliot Anderson,,,,,,
2025-12-22,NOT,@FUL,L 0-1,8.5,90,0,2,0,0,1,1,0,0,0,1,1,0,1,4,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2025-12-14,NOT,TOT,W 3-0,2.5,90,0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,1,05opj,Elliot Anderson,,,,,,
2025-12-06,NOT,@EVE,L 0-3,10.5,90,0,1,0,1,5,3,0,0,0,1,0,1,1,0,0,0,0,3,0,05opj,Elliot Anderson,,,,,,
2025-12-03,NOT,@WOL,W 1-0,0,90,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,05opj,Elliot Anderson,,,,,,
2025-11-30,NOT,BHA,L 0-2,25.5,90,0,6,0,0,2,1,0,0,4,2,1,6,0,0,0,0,0,2,0,05opj,Elliot Anderson,,,,,,
2025-11-22,NOT,@LIV,W 3-0,22.5,90,0,3,1,1,4,1,0,0,0,2,2,0,2,0,0,0,0,0,1,05opj,Elliot Anderson,,,,,,
2025-11-09,NOT,LEE,W 3-1,15,90,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2025-11-01,NOT,MUN,T 2-2,10,90,0,3,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,2,0,05opj,Elliot Anderson,,,,,,
2025-10-26,NOT,@BOU,L 0-2,6.5,90,0,2,0,0,1,3,0,0,0,1,0,1,0,2,0,0,0,2,0,05opj,Elliot Anderson,,,,,,
2025-10-18,NOT,CHE,L 0-3,7,90,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,3,0,05opj,Elliot Anderson,,,,,,
2025-10-05,NOT,@NEW,L 0-2,3,90,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,2,0,05opj,Elliot Anderson,,,,,,
2025-09-27,NOT,SUN,L 0-1,5,90,0,1,0,1,1,0,1,0,0,1,2,0,0,2,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2025-09-20,NOT,@BUR,T 1-1,10,90,0,2,0,0,1,0,0,0,2,2,3,1,0,0,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2025-09-13,NOT,@ARS,L 0-3,6,90,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,0,3,0,05opj,Elliot Anderson,,,,,,
2025-08-31,NOT,WHU,L 0-3,12,90,0,3,0,0,6,5,0,0,0,0,1,1,0,3,0,0,0,3,0,05opj,Elliot Anderson,,,,,,
2025-08-24,NOT,@CRY,T 1-1,5.5,90,0,1,0,0,1,2,0,0,1,0,1,2,0,1,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2025-08-17,NOT,BRF,W 3-1,13,90,0,1,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,05opj,Elliot Anderson,,,,,,
2026-02-09,NOT,WOL,TBD,,,,,,,,,,,,,,,,,,,,,,05opj,Elliot Anderson,Available,,,,,
2026-02-07,MUN,TOT,W 2-0,29,90,1,6,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,05gcr,Bruno Fernandes,,,,,,
2026-02-01,MUN,FUL,W 3-2,22.5,90,0,4,2,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,05gcr,Bruno Fernandes,,,,,,
2026-01-25,MUN,@ARS,W 3-2,12,90,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,05gcr,Bruno Fernandes,,,,,,
2026-01-17,MUN,MCI,W 2-0,24.5,88,0,6,1,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,1,05gcr,Bruno Fernandes,,,,,,
2026-01-07,MUN,@BUR,T 2-2,19,60,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,05gcr,Bruno Fernandes,,,,,,
2025-12-21,MUN,@AVL,L 1-2,4,45,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,05gcr,Bruno Fernandes,,,,,,
2025-12-15,MUN,BOU,T 4-4,30.5,90,1,5,1,1,1,0,0,0,1,0,5,0,0,3,0,0,0,4,0,05gcr,Bruno Fernandes,,,,,,
2025-12-08,MUN,@WOL,W 4-1,39,90,2,5,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,05gcr,Bruno Fernandes,,,,,,
2025-12-04,MUN,WHU,T 1-1,16.5,90,0,5,0,1,3,1,0,0,1,0,3,0,0,2,0,0,0,1,0,05gcr,Bruno Fernandes,,,,,,
2025-11-30,MUN,@CRY,W 2-1,27.5,90,0,4,2,0,1,1,0,0,2,2,2,0,3,0,0,0,0,1,0,05gcr,Bruno Fernandes,,,,,,
2025-11-24,MUN,EVE,L 0-1,7,90,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,05gcr,Bruno Fernandes,,,,,,
2025-11-08,MUN,@TOT,T 2-2,9,90,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,05gcr,Bruno Fernandes,,,,,,
2025-11-01,MUN,@NOT,T 2-2,16,90,0,4,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,0,05gcr,Bruno Fernandes,,,,,,
