teamName,urlName,headshotUrl,scorerId,upcomingEventStatusId,rank,teamLogo,posIdsNoFlex,defaultPosId,posShortNames,team,rookie,minorsEligible,posIds,teamId,name,teamShortName,shortName,next_match,fpts,fpts_per_game,statusId
Chelsea,shumaira-mheuka,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06qgn,,722,True,['701'],701,F,False,False,False,['701'],110040,Shumaira Mheuka,CHE,S. Mheuka,LEE 2<br/>@CHE 2 F,0,0,5
Sunderland,blondy-nna-noukeu,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0e,,743,True,['704'],704,G,False,False,False,['704'],110141,Blondy Nna Noukeu,SUN,B. Nna Noukeu,LIV<br/>Wed 3:15PM,0,0,4
West Ham United,emerson-palmieri-dos-santos,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,04mqv,,761,True,['703'],703,D,False,False,False,['703'],110175,Emerson,WHU,Emerson,MUN 1<br/>@WHU 1 F,0,0,5
Manchester United,antony-matheus-dos-santos,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,0649i,,882,True,['702'],701,M,False,False,False,['702'],110090,Antony,MUN,Antony,MUN 1<br/>@WHU 1 F,0,0,5
Nottingham Forest,willy-boly,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,04qr0,,540,True,['703'],703,D,False,False,False,['703'],110105,Willy Boly,NOT,W. Boly,WOL<br/>Wed 2:30PM,0,0,4
Burnley,luca-koleosho,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06dqv,,682,True,['702'],701,M,False,False,False,['702'],110223,Luca Koleosho,BUR,L. Koleosho,@CRY<br/>Wed 2:30PM,0,0,4
Crystal Palace,zach-marsh,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06do1,,709,True,['701'],701,F,False,False,False,['701'],110045,Zach Marsh,CRY,Z. Marsh,BUR<br/>Wed 2:30PM,0,0,4
Aston Villa,alexandre-moreno-lopera,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,0687b,,728,True,['703'],703,D,False,False,False,['703'],110011,Alex Moreno,AVL,Alex Moreno,BHA<br/>Wed 2:30PM,0,0,4
Newcastle United,seung-soo-park,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06zc0,,762,True,['701'],701,F,False,False,False,['701'],110101,Seung-Soo Park,NEW,S. Park,NEW 2<br/>@TOT 1 F,0,0,5
Brentford,mads-roerslev,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,05tr5,,792,True,['703'],703,D,False,False,False,['703'],110237,Mads Roerslev,BRF,M. Roerslev,ARS<br/>Thu 3:00PM,0,0,4
Arsenal,marli-salmon,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,06zbn,,803,True,['703'],703,D,False,False,False,['703'],110000,Marli Salmon,ARS,M. Salmon,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,0,0,4
Bournemouth,julian-araujo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,06p4l,,510,True,['703'],703,D,False,False,False,['703'],110034,Julian Araujo,BOU,J. Araujo,BOU 2<br/>@EVE 1 F,0,0,5
Newcastle United,harrison-ashby,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,05ogh,,514,True,['703'],703,D,False,False,False,['703'],110101,Harrison Ashby,NEW,H. Ashby,NEW 2<br/>@TOT 1 F,0,0,5
Manchester City,marcus-bettinelli,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,02ls8,,533,True,['704'],704,G,False,False,False,['704'],110080,Marcus Bettinelli,MCI,M. Bettinelli,FUL<br/>Wed 2:30PM,0,0,4
Liverpool,jayden-danns,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,06klv,,580,True,['701'],701,F,False,False,False,['701'],110070,Jayden Danns,LIV,J. Danns,@SUN<br/>Wed 3:15PM,0,0,4
Bournemouth,william-dennis,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,056as,,587,True,['704'],704,G,False,False,False,['704'],110034,William Dennis,BOU,W. Dennis,BOU 2<br/>@EVE 1 F,0,0,5
Chelsea,omari-kellyman,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06dpv,,676,True,['702'],702,M,False,False,False,['702'],110040,Omari Kellyman,CHE,O. Kellyman,LEE 2<br/>@CHE 2 F,0,0,5
Liverpool,wellity-lucky,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,06zrq,,700,True,['703'],703,D,False,False,False,['703'],110070,Wellity Lucky,LIV,W. Lucky,@SUN<br/>Wed 3:15PM,0,0,4
Crystal Palace,remi-matthews,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,05ubh,,711,True,['704'],704,G,False,False,False,['704'],110045,Remi Matthews,CRY,R. Matthews,BUR<br/>Wed 2:30PM,0,0,4
Brentford,gustavo-nunes-fernandes-gomes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,06phr,,745,True,['701'],701,F,False,False,False,['701'],110237,Gustavo Nunes,BRF,Gustavo Nunes,ARS<br/>Thu 3:00PM,0,0,4
Crystal Palace,jesurun-rak-sakyi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,05rjn,,779,True,['702'],701,M,False,False,False,['702'],110045,Jesurun Rak-Sakyi,CRY,J. Rak-Sakyi,BUR<br/>Wed 2:30PM,0,0,4
Brighton,jeremy-sarmiento,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,05x9k,,808,True,['702'],702,M,False,False,False,['702'],110240,Jeremy Sarmiento,BHA,J. Sarmiento,@AVL<br/>Wed 2:30PM,0,0,4
Liverpool,freddie-woodman,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,03m5i,,870,True,['704'],704,G,False,False,False,['704'],110070,Freddie Woodman,LIV,F. Woodman,@SUN<br/>Wed 3:15PM,0,0,4
Crystal Palace,asher-agbinone,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06nvc,,494,True,['702'],702,M,False,False,False,['702'],110045,Asher Agbinone,CRY,A. Agbinone,BUR<br/>Wed 2:30PM,0,0,4
Sunderland,milan-aleksic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0v,,501,True,['701'],701,F,False,False,False,['701'],110141,Milan Aleksic,SUN,M. Aleksic,LIV<br/>Wed 3:15PM,0,0,4
West Ham United,michail-antonio,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,03vll,,509,True,['701'],701,F,False,False,False,['701'],110175,Michail Antonio,WHU,M. Antonio,MUN 1<br/>@WHU 1 F,0,0,5
Burnley,jordan-beyer,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06clx,,535,True,['703'],703,D,False,False,False,['703'],110223,Jordan Beyer,BUR,J. Beyer,@CRY<br/>Wed 2:30PM,0,0,4
Aston Villa,george-hemmings,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06zvn,,649,True,['702'],702,M,False,False,False,['702'],110011,George Hemmings,AVL,G. Hemmings,BHA<br/>Wed 2:30PM,0,0,4
Manchester City,reigan-heskey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,06nlc,,653,True,['701'],701,F,False,False,False,['701'],110080,Reigan Heskey,MCI,R. Heskey,FUL<br/>Wed 2:30PM,0,0,4
Aston Villa,jamaldeen-jimoh,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06prv,,668,True,['702'],702,M,False,False,False,['702'],110011,Jamaldeen Jimoh,AVL,J. Jimoh,BHA<br/>Wed 2:30PM,0,0,4
Brighton,tariq-lamptey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,05a6d,,693,True,['703'],703,D,False,False,False,['703'],110240,Tariq Lamptey,BHA,T. Lamptey,@AVL<br/>Wed 2:30PM,0,0,4
Tottenham Hotspur,will-lankshear,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,066t2,,694,True,['701'],701,F,False,False,False,['701'],110160,Will Lankshear,TOT,W. Lankshear,NEW 2<br/>@TOT 1 F,0,0,5
Brentford,jayden-meghoma,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,06mgk,,717,True,['703'],703,D,False,False,False,['703'],110237,Jayden Meghoma,BRF,J. Meghoma,ARS<br/>Thu 3:00PM,0,0,4
Burnley,aaron-ramsey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,05vyc,,784,True,['702'],702,M,False,False,False,['702'],110223,Aaron Ramsey,BUR,A. Ramsey,@CRY<br/>Wed 2:30PM,0,0,4
Arsenal,fabio-daniel-vieira,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,061z3,,850,True,['702'],702,M,False,False,False,['702'],110000,Fabio Vieira,ARS,Fabio Vieira,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,0,0,4
Tottenham Hotspur,luca-williams-barnett,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06qq9,,866,True,['701'],702,F,False,False,False,['701'],110160,Luca Williams-Barnett,TOT,L. Williams-Barnett,NEW 2<br/>@TOT 1 F,0,0,5
Nottingham Forest,carlos-miguel-dos-santos-pereira,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06mx2,,881,True,['704'],704,G,False,False,False,['704'],110105,Carlos Miguel,NOT,Carlos Miguel,WOL<br/>Wed 2:30PM,0,0,4
Crystal Palace,naouirou-ahamada,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,068ys,,496,True,['702'],702,M,False,False,False,['702'],110045,Naouirou Ahamada,CRY,N. Ahamada,BUR<br/>Wed 2:30PM,0,0,4
Brentford,benjamin-arthur,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,06kwh,,513,True,['703'],703,D,False,False,False,['703'],110237,Benjamin Arthur,BRF,B. Arthur,ARS<br/>Thu 3:00PM,0,0,4
Aston Villa,bradley-burrowes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06r7l,,550,True,['702'],702,M,False,False,False,['702'],110011,Bradley Burrowes,AVL,B. Burrowes,BHA<br/>Wed 2:30PM,0,0,4
Burnley,hannes-delcroix,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06fuh,,584,True,['703'],703,D,False,False,False,['703'],110223,Hannes Delcroix,BUR,H. Delcroix,@CRY<br/>Wed 2:30PM,0,0,4
Leeds United,sam-greenwood,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,05r4r,,630,True,['701'],701,F,False,False,False,['701'],110261,Sam Greenwood,LEE,S. Greenwood,LEE 2<br/>@CHE 2 F,0,0,5
Arsenal,andre-harriman-annous,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,06zbq,,638,True,['701'],701,F,False,False,False,['701'],110000,Andre Harriman-Annous,ARS,A. Harriman-Annous,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,0,0,4
Aston Villa,samuel-iling-junior,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06mnb,,664,True,['701'],701,F,False,False,False,['701'],110011,Samuel Iling-Junior,AVL,S. Iling-Junior,BHA<br/>Wed 2:30PM,0,0,4
Crystal Palace,caleb-kporha,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06nvb,,686,True,['703'],703,D,False,False,False,['703'],110045,Caleb Kporha,CRY,C. Kporha,BUR<br/>Wed 2:30PM,0,0,4
Aston Villa,brian-madjo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,072mq,,702,True,['701'],701,F,False,False,False,['701'],110011,Brian Madjo,AVL,B. Madjo,BHA<br/>Wed 2:30PM,0,0,4
Brentford,paris-maghoma,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,04tsf,,703,True,['702'],702,M,False,False,False,['702'],110237,Paris Maghoma,BRF,P. Maghoma,ARS<br/>Thu 3:00PM,0,0,4
West Ham United,lewis-orford,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,066iz,,758,True,['702'],702,M,False,False,False,['702'],110175,Lewis Orford,WHU,L. Orford,MUN 1<br/>@WHU 1 F,0,0,5
Everton,youssef-ramalho-chermiti,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06few,,780,True,['701'],701,F,False,False,False,['701'],110050,Youssef Chermiti,EVE,Youssef Chermiti,BOU 2<br/>@EVE 1 F,0,0,5
Arsenal,albert-sambi-lokonga,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,05ue3,,805,True,['702'],702,M,False,False,False,['702'],110000,Albert Sambi Lokonga,ARS,A. Sambi Lokonga,@BRF Thu<br/>3:00PM<br/>@WOL Wed3:00PM,0,0,4
Tottenham Hotspur,kota-takai,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06ya6,,833,True,['703'],703,D,False,False,False,['703'],110160,Kota Takai,TOT,K. Takai,NEW 2<br/>@TOT 1 F,0,0,5
Newcastle United,matt-targett,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,0372y,,834,True,['703'],703,D,False,False,False,['703'],110101,Matt Targett,NEW,M. Targett,NEW 2<br/>@TOT 1 F,0,0,5
Manchester United,ethan-williams,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06muh,,864,True,['702'],701,M,False,False,False,['702'],110090,Ethan Williams,MUN,E. Williams,MUN 1<br/>@WHU 1 F,0,0,5
Liverpool,rhys-williams,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,05oji,,865,True,['703'],703,D,False,False,False,['703'],110070,Rhys Williams,LIV,R. Williams,@SUN<br/>Wed 3:15PM,0,0,4
Bournemouth,ben-winterburn,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,06qwh,,869,True,['702'],702,M,False,False,False,['702'],110034,Ben Winterburn,BOU,B. Winterburn,BOU 2<br/>@EVE 1 F,0,0,5
Tottenham Hotspur,min-hyeok-yang,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06r5d,,874,True,['701'],701,F,False,False,False,['701'],110160,Min-Hyeok Yang,TOT,M. Yang,NEW 2<br/>@TOT 1 F,0,0,5
Sunderland,ahmed-abdullahi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0u,,490,True,['701'],701,F,False,False,False,['701'],110141,Ahmed Abdullahi,SUN,A. Abdullahi,LIV<br/>Wed 3:15PM,0,0,4
Sunderland,ajibola-alese,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,05ogg,,502,True,['703'],703,D,False,False,False,['703'],110141,Ajibola Alese,SUN,A. Alese,LIV<br/>Wed 3:15PM,0,0,4
Chelsea,aaron-anselmino,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06r5m,,508,True,['703'],703,D,False,False,False,['703'],110040,Aaron Anselmino,CHE,A. Anselmino,LEE 2<br/>@CHE 2 F,0,0,5
Newcastle United,scott-bailey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06zxz,,520,True,['702'],702,M,False,False,False,['702'],110101,Scott Bailey,NEW,S. Bailey,NEW 2<br/>@TOT 1 F,0,0,5
Bournemouth,philip-billing,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,04f67,,537,True,['702'],702,M,False,False,False,['702'],110034,Philip Billing,BOU,P. Billing,BOU 2<br/>@EVE 1 F,0,0,5
Leeds United,alex-cairns,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,06uzw,,552,True,['704'],704,G,False,False,False,['704'],110261,Alex Cairns,LEE,A. Cairns,LEE 2<br/>@CHE 2 F,0,0,5
Wolverhampton,tawanda-chirewa,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06ib6,,564,True,['702'],701,M,False,False,False,['702'],110191,Tawanda Chirewa,WOL,T. Chirewa,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Manchester United,toby-collyer,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06crn,,571,True,['702'],702,M,False,False,False,['702'],110090,Toby Collyer,MUN,T. Collyer,MUN 1<br/>@WHU 1 F,0,0,5
Aston Villa,leander-dendoncker,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,04u6i,,585,True,['702'],702,M,False,False,False,['702'],110011,Leander Dendoncker,AVL,L. Dendoncker,BHA<br/>Wed 2:30PM,0,0,4
Tottenham Hotspur,jamie-donley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,066t3,,592,True,['701'],701,F,False,False,False,['701'],110160,Jamie Donley,TOT,J. Donley,NEW 2<br/>@TOT 1 F,0,0,5
Leeds United,mateo-joseph-fernandez,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,066j4,,607,True,['701'],701,F,False,False,False,['701'],110261,Mateo Joseph,LEE,Mateo Joseph,LEE 2<br/>@CHE 2 F,0,0,5
Tottenham Hotspur,bryan-gil,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,05uh9,,618,True,['701'],701,F,False,False,False,['701'],110160,Bryan Gil,TOT,B. Gil,NEW 2<br/>@TOT 1 F,0,0,5
Newcastle United,mark-gillespie,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,05n09,,620,True,['704'],704,G,False,False,False,['704'],110101,Mark Gillespie,NEW,M. Gillespie,NEW 2<br/>@TOT 1 F,0,0,5
Wolverhampton,enso-gonzalez,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06fwo,,623,True,['701'],701,F,False,False,False,['701'],110191,Enso Gonzalez,WOL,E. Gonzalez,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Manchester City,charlie-gray,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,072ht,,627,True,['702'],702,M,False,False,False,['702'],110080,Charlie Gray,MCI,C. Gray,FUL<br/>Wed 2:30PM,0,0,4
Leeds United,darko-gyabi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,062du,,633,True,['702'],702,M,False,False,False,['702'],110261,Darko Gyabi,LEE,D. Gyabi,LEE 2<br/>@CHE 2 F,0,0,5
Sunderland,leo-fuhr-hjelde,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,05x12,,655,True,['703'],703,D,False,False,False,['703'],110141,Leo Fuhr Hjelde,SUN,L. Hjelde,LIV<br/>Wed 3:15PM,0,0,4
Sunderland,harrison-jones,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0q,,670,True,['702'],702,M,False,False,False,['702'],110141,Harrison Jones,SUN,H. Jones,LIV<br/>Wed 3:15PM,0,0,4
Manchester City,issa-kabore,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,062cl,,674,True,['703'],703,D,False,False,False,['703'],110080,Issa Kabore,MCI,I. Kabore,FUL<br/>Wed 2:30PM,0,0,4
Manchester United,sekou-kone,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06roh,,685,True,['702'],702,M,False,False,False,['702'],110090,Sekou Koné,MUN,S. Koné,MUN 1<br/>@WHU 1 F,0,0,5
Liverpool,michael-laffey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,06zrs,,690,True,['702'],702,M,False,False,False,['702'],110070,Michael Laffey,LIV,M. Laffey,@SUN<br/>Wed 3:15PM,0,0,4
Burnley,benson-manuel,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06c4p,,706,True,['701'],701,F,False,False,False,['701'],110223,Benson Manuel,BUR,B. Manuel,@CRY<br/>Wed 2:30PM,0,0,4
Sunderland,simon-moore,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,033l8,,726,True,['704'],704,G,False,False,False,['704'],110141,Simon Moore,SUN,S. Moore,LIV<br/>Wed 3:15PM,0,0,4
Leeds United,largie-ramazani,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,05afj,,781,True,['701'],701,F,False,False,False,['701'],110261,Largie Ramazani,LEE,L. Ramazani,LEE 2<br/>@CHE 2 F,0,0,5
Liverpool,calvin-ramsay,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,061z5,,783,True,['703'],703,D,False,False,False,['703'],110070,Calvin Ramsay,LIV,C. Ramsay,@SUN<br/>Wed 3:15PM,0,0,4
Bournemouth,remy-rees-dottin,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,06r3w,,786,True,['701'],701,F,False,False,False,['701'],110034,Remy Rees-Dottin,BOU,R. Rees-Dottin,BOU 2<br/>@EVE 1 F,0,0,5
Newcastle United,john-ruddy,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,02m3v,,798,True,['704'],704,G,False,False,False,['704'],110101,John Ruddy,NEW,J. Ruddy,NEW 2<br/>@TOT 1 F,0,0,5
Wolverhampton,fabio-daniel-soares-silva,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,05o8k,,822,True,['701'],701,F,False,False,False,['701'],110191,Fabio Silva,WOL,Fabio Silva,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Brentford,joshua-stephenson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,06zqi,,828,True,['703'],703,D,False,False,False,['703'],110237,Joshua Stephenson,BRF,J. Stephenson,ARS<br/>Thu 3:00PM,0,0,4
Newcastle United,max-thompson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06zeg,,838,True,['704'],704,G,False,False,False,['704'],110101,Max Thompson,NEW,M. Thompson,NEW 2<br/>@TOT 1 F,0,0,5
Chelsea,reggie-walsh,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06rrq,,853,True,['702'],702,M,False,False,False,['702'],110040,Reggie Walsh,CHE,R. Walsh,LEE 2<br/>@CHE 2 F,0,0,5
Manchester United,ethan-wheatley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06l4c,,857,True,['701'],701,F,False,False,False,['701'],110090,Ethan Wheatley,MUN,E. Wheatley,MUN 1<br/>@WHU 1 F,0,0,5
Manchester City,joshua-wilson-esbrand,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,05wwd,,868,True,['703'],703,D,False,False,False,['703'],110080,Joshua Wilson-Esbrand,MCI,J. Wilson-Esbrand,FUL<br/>Wed 2:30PM,0,0,4
Brighton,malick-yalcouye,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,06msb,,873,True,['702'],702,M,False,False,False,['702'],110240,Malick Yalcouye,BHA,M. Yalcouye,@AVL<br/>Wed 2:30PM,0,0,4
Nottingham Forest,eric-da-silva-moreira,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06mnd,,879,True,['701'],701,F,False,False,False,['701'],110105,Eric da Silva Moreira,NOT,E. da Silva Moreira,WOL<br/>Wed 2:30PM,0,0,4
Bournemouth,daniel-adu-addei,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,067y2,,493,True,['701'],701,F,False,False,False,['701'],110034,Daniel Adu-Addei,BOU,D. Adu-Addei,BOU 2<br/>@EVE 1 F,0,0,5
Burnley,jaydon-banel,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06uzr,,525,True,['701'],701,F,False,False,False,['701'],110223,Jaydon Banel,BUR,J. Banel,@CRY<br/>Wed 2:30PM,0,0,4
Crystal Palace,dean-benamar,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06zod,,527,True,['703'],703,D,False,False,False,['703'],110045,Dean Benamar,CRY,D. Benamar,BUR<br/>Wed 2:30PM,0,0,4
